id,proba,label
63951,0.28290751576423645,0
54721,0.5595399737358093,1
16735,0.10435380786657333,0
29071,0.15365150570869446,0
71543,0.34847918152809143,0
38579,0.860034704208374,1
81439,0.47985008358955383,0
10746,0.39439257979393005,0
28053,0.9784232974052429,1
20148,0.027207976207137108,0
3985,0.7178442478179932,1
47593,0.3070515990257263,0
75492,0.16378271579742432,0
37496,0.6974290013313293,1
29716,0.03798670694231987,0
71983,0.14831700921058655,0
19284,0.11484473198652267,0
97401,0.32606300711631775,0
52798,0.3564660847187042,0
5819,0.5046938061714172,1
54236,0.7986857295036316,1
78023,0.7092232704162598,1
12630,0.113144651055336,0
78169,0.33511775732040405,0
38097,0.22798418998718262,0
51926,0.08745859563350677,0
67490,0.9610835313796997,1
42895,0.29183951020240784,0
75084,0.47923046350479126,0
18654,0.47909101843833923,0
35627,0.3906131088733673,0
12765,0.19523578882217407,0
47280,0.5974886417388916,1
61748,0.33898112177848816,0
19682,0.2003466635942459,0
53196,0.6380963921546936,1
30624,0.4343973696231842,0
8129,0.5037810206413269,1
74619,0.8050522804260254,1
20198,0.25701844692230225,0
95876,0.07391668856143951,0
96753,0.2879170775413513,0
36792,0.18256224691867828,0
12638,0.546400785446167,1
7284,0.3407072126865387,0
95421,0.6573278903961182,1
6594,0.28070878982543945,0
45913,0.43930476903915405,0
9174,0.7227259278297424,1
54968,0.6305347681045532,1
42530,0.3467433750629425,0
64370,0.2090274691581726,0
42867,0.5712586045265198,1
3612,0.4261370897293091,0
27805,0.4667520821094513,0
14896,0.37717247009277344,0
14579,0.08875623345375061,0
9237,0.3516008257865906,0
30495,0.5017679333686829,1
25316,0.49660590291023254,0
20836,0.7077930569648743,1
89371,0.24612866342067719,0
31587,0.7678885459899902,1
41738,0.19389235973358154,0
73612,0.16471605002880096,0
95027,0.3184511959552765,0
60857,0.1770726442337036,0
6432,0.15539462864398956,0
40586,0.6286864280700684,1
96408,0.3866634666919708,0
8769,0.43192586302757263,0
32657,0.13978542387485504,0
93045,0.8427428007125854,1
62754,0.9840341806411743,1
79625,0.6735981702804565,1
83124,0.07770047336816788,0
83567,0.6956630349159241,1
43627,0.867467999458313,1
65891,0.3050588369369507,0
14890,0.1258862465620041,0
36271,0.32098478078842163,0
67324,0.34225016832351685,0
71250,0.7038586139678955,1
84903,0.20158004760742188,0
60435,0.3967205882072449,0
90187,0.4641467034816742,0
98315,0.3425459563732147,0
73129,0.11095292121171951,0
93810,0.9219930171966553,1
7425,0.524512767791748,1
80634,0.38950440287590027,0
20958,0.8511321544647217,1
86502,0.33656856417655945,0
7328,0.22174474596977234,0
6731,0.23209311068058014,0
86521,0.9661240577697754,1
12930,0.19193784892559052,0
75431,0.1529444456100464,0
63479,0.27426013350486755,0
95438,0.6126046776771545,1
52193,0.22896772623062134,0
8153,0.1564294993877411,0
26093,0.17079176008701324,0
49205,0.2654719650745392,0
80324,0.46013426780700684,0
34082,0.8089917898178101,1
2183,0.5154826045036316,1
34682,0.52620929479599,1
38946,0.6199889779090881,1
53067,0.5866213440895081,1
10965,0.8050485849380493,1
78643,0.3763992488384247,0
15749,0.6069446206092834,1
48965,0.5478696823120117,1
75981,0.14576423168182373,0
75128,0.9746963381767273,1
65430,0.8905661702156067,1
27961,0.08776859939098358,0
82193,0.9674465656280518,1
4519,0.8884394764900208,1
59420,0.3899680972099304,0
59063,0.4984859824180603,0
15632,0.7305819988250732,1
25739,0.4882165789604187,0
26590,0.512927234172821,1
31427,0.24436335265636444,0
78502,0.35982322692871094,0
61983,0.510102391242981,1
63075,0.1985667496919632,0
31509,0.06628888100385666,0
65107,0.777524471282959,1
71023,0.9831517934799194,1
43256,0.29429343342781067,0
57129,0.5410133004188538,1
39751,0.28173694014549255,0
97642,0.979921817779541,1
86035,0.8488031625747681,1
79256,0.597388744354248,1
78146,0.9769799709320068,1
58369,0.05079535394906998,0
53961,0.1822507083415985,0
7934,0.1992531716823578,0
32795,0.2373984009027481,0
31850,0.23180919885635376,0
74069,0.436154305934906,0
59763,0.25694388151168823,0
60714,0.39222532510757446,0
84135,0.5190213322639465,1
52678,0.2130538523197174,0
1834,0.08337387442588806,0
4957,0.7882409691810608,1
28967,0.2557682394981384,0
65927,0.6759680509567261,1
59874,0.13797038793563843,0
12394,0.6265445351600647,1
62594,0.12196145951747894,0
97185,0.055638354271650314,0
45798,0.0398116260766983,0
2564,0.13336607813835144,0
67410,0.14920711517333984,0
20314,0.1476210206747055,0
97852,0.07388563454151154,0
38169,0.598837673664093,1
54012,0.9607603549957275,1
62415,0.9548246264457703,1
38056,0.08516395837068558,0
65802,0.030261941254138947,0
51738,0.8630350232124329,1
58760,0.36866316199302673,0
43861,0.7409839630126953,1
81329,0.5022919774055481,1
50416,0.4416518211364746,0
71843,0.52556312084198,1
48957,0.9858412742614746,1
98735,0.3301067054271698,0
72390,0.28094834089279175,0
17263,0.24479955434799194,0
20341,0.7582807540893555,1
32964,0.20318034291267395,0
97241,0.8953081965446472,1
98602,0.7430424094200134,1
50863,0.9500056505203247,1
69375,0.2775878310203552,0
95237,0.7374005913734436,1
59127,0.6058577299118042,1
15387,0.37544068694114685,0
1368,0.6665211915969849,1
39610,0.7836670279502869,1
68045,0.5012772083282471,1
1758,0.0844595655798912,0
97012,0.9822116494178772,1
78495,0.7221574783325195,1
76984,0.4020184278488159,0
2879,0.39851927757263184,0
56810,0.8186447620391846,1
87549,0.9836865067481995,1
23056,0.17813190817832947,0
53764,0.6504144072532654,1
31928,0.12249107658863068,0
28097,0.02977500855922699,0
76548,0.9538312554359436,1
30428,0.7265884876251221,1
46093,0.1352354735136032,0
12396,0.9603449106216431,1
58613,0.7734150290489197,1
49510,0.26714497804641724,0
16798,0.14563985168933868,0
53691,0.08391138911247253,0
37095,0.44255727529525757,0
5962,0.5151344537734985,1
4763,0.18575862050056458,0
30594,0.9831862449645996,1
61835,0.7434428930282593,1
36708,0.6388300657272339,1
91403,0.41171136498451233,0
50678,0.9373109936714172,1
34902,0.3083474338054657,0
13649,0.20574919879436493,0
48536,0.28066256642341614,0
94025,0.37188297510147095,0
75416,0.3932531774044037,0
37854,0.4518236815929413,0
31705,0.9150798916816711,1
15023,0.8999799489974976,1
61938,0.43459928035736084,0
62513,0.26323646306991577,0
86301,0.9002949595451355,1
69731,0.5311914086341858,1
75418,0.28770750761032104,0
98365,0.08328460901975632,0
21683,0.34744739532470703,0
57240,0.9857755899429321,1
42659,0.9332581758499146,1
84793,0.22707992792129517,0
8419,0.9646527767181396,1
92315,0.094520203769207,0
98401,0.7714968323707581,1
84730,0.4637349545955658,0
62107,0.22913777828216553,0
98613,0.10635332763195038,0
26705,0.5617586374282837,1
79150,0.048750001937150955,0
85267,0.6116554141044617,1
50794,0.2685399651527405,0
72193,0.3467901945114136,0
15302,0.9639419913291931,1
50627,0.40316537022590637,0
34208,0.5004922747612,1
48063,0.7482751607894897,1
12378,0.46918776631355286,0
87432,0.33711475133895874,0
70893,0.3021152913570404,0
53872,0.9494437575340271,1
65803,0.42778247594833374,0
45682,0.6485331654548645,1
75608,0.11332119256258011,0
9461,0.9400038123130798,1
38261,0.17198222875595093,0
17534,0.9073780179023743,1
59836,0.289565771818161,0
8514,0.06740371882915497,0
64219,0.6211656928062439,1
47652,0.2614903450012207,0
32856,0.05864989012479782,0
5827,0.13380955159664154,0
41027,0.2288707047700882,0
9316,0.8748909831047058,1
61479,0.5868924856185913,1
26084,0.8143631219863892,1
59628,0.7108573317527771,1
29607,0.1781834363937378,0
7315,0.11810356378555298,0
19820,0.8434940576553345,1
1278,0.02478707581758499,0
73851,0.7368326783180237,1
98706,0.4065839946269989,0
16382,0.1191822811961174,0
82436,0.12885841727256775,0
37890,0.37605881690979004,0
25460,0.3687966465950012,0
94217,0.31466829776763916,0
80314,0.08078215271234512,0
28571,0.983053982257843,1
9436,0.7203155755996704,1
62174,0.06873815506696701,0
37264,0.28695017099380493,0
43795,0.06345011293888092,0
54260,0.35283488035202026,0
78594,0.3089849054813385,0
3562,0.4873301684856415,0
38726,0.14555960893630981,0
29847,0.055822838097810745,0
59076,0.21435658633708954,0
68957,0.11728102713823318,0
79432,0.37606391310691833,0
69820,0.39965787529945374,0
80429,0.2411801666021347,0
96725,0.8187082409858704,1
89473,0.4932703375816345,0
93185,0.5855018496513367,1
14796,0.08042456954717636,0
43897,0.7562284469604492,1
23150,0.7380502223968506,1
40231,0.3792562186717987,0
14876,0.5271629691123962,1
83617,0.43222180008888245,0
91748,0.5217986106872559,1
96124,0.40297508239746094,0
21036,0.18361680209636688,0
68541,0.5110460519790649,1
95608,0.22341716289520264,0
79810,0.23675502836704254,0
83421,0.4457227289676666,0
56178,0.365824818611145,0
67018,0.2138492912054062,0
48769,0.0937497466802597,0
36852,0.6203323602676392,1
37201,0.7846389412879944,1
36970,0.6344731450080872,1
6831,0.6107462048530579,1
96241,0.7629637718200684,1
48302,0.4508697986602783,0
4925,0.7411532402038574,1
4371,0.4851524233818054,0
70645,0.16477923095226288,0
71420,0.9865404963493347,1
24601,0.366312712430954,0
47063,0.6312331557273865,1
43596,0.20884831249713898,0
58976,0.4822880029678345,0
59814,0.6053837537765503,1
86923,0.7695016264915466,1
35704,0.7244271039962769,1
74103,0.830599844455719,1
86572,0.7036068439483643,1
6154,0.0760418027639389,0
51024,0.9896166324615479,1
18704,0.39851415157318115,0
34016,0.9134718775749207,1
85071,0.27267587184906006,0
76945,0.0432613343000412,0
70698,0.37234705686569214,0
71563,0.5740148425102234,1
29857,0.35691821575164795,0
63017,0.8476703763008118,1
94012,0.46969935297966003,0
4897,0.535003662109375,1
54187,0.19007055461406708,0
62143,0.6268170475959778,1
9632,0.8802995085716248,1
47590,0.1604958027601242,0
56312,0.10707025974988937,0
93517,0.7570292949676514,1
94051,0.090074822306633,0
96145,0.6669520735740662,1
63287,0.5346133708953857,1
70234,0.9597993493080139,1
4932,0.17149417102336884,0
18043,0.30799731612205505,0
16745,0.39788690209388733,0
30427,0.8486911058425903,1
67539,0.0458395890891552,0
30497,0.8456523418426514,1
78036,0.39549410343170166,0
30246,0.5673303604125977,1
98341,0.16730225086212158,0
74910,0.9749116897583008,1
38952,0.38436803221702576,0
49603,0.393815279006958,0
81642,0.9590559005737305,1
14056,0.30093619227409363,0
48160,0.49015602469444275,0
37269,0.04422815144062042,0
35726,0.7702323794364929,1
20634,0.5034235119819641,1
20859,0.2737295925617218,0
92843,0.2658454477787018,0
3692,0.30030617117881775,0
50638,0.0572885163128376,0
27369,0.8031085729598999,1
93478,0.3919384777545929,0
37942,0.08811530470848083,0
4632,0.41580525040626526,0
40327,0.33018818497657776,0
81056,0.3204129636287689,0
87206,0.41080838441848755,0
45893,0.973919153213501,1
82039,0.11937529593706131,0
35972,0.05839720740914345,0
97062,0.81168532371521,1
97406,0.7059697508811951,1
23516,0.6946540474891663,1
84619,0.20929794013500214,0
14750,0.18902024626731873,0
85219,0.04239106923341751,0
60217,0.7958322763442993,1
9216,0.4915316700935364,0
4739,0.6485243439674377,1
81549,0.4557303190231323,0
23105,0.7175828218460083,1
75028,0.5454902052879333,1
26981,0.2725898027420044,0
37458,0.37738922238349915,0
70964,0.8380482196807861,1
94163,0.5506212115287781,1
40876,0.2816700041294098,0
12089,0.6677236557006836,1
5431,0.042283181101083755,0
85642,0.15518490970134735,0
70325,0.2101341038942337,0
45196,0.19395865499973297,0
80157,0.3562611937522888,0
70641,0.16897201538085938,0
34502,0.477222204208374,0
83520,0.20862457156181335,0
67234,0.2282199114561081,0
13574,0.9618861079216003,1
42571,0.2545316815376282,0
51467,0.05605308338999748,0
9786,0.31066206097602844,0
58063,0.9830830097198486,1
89403,0.3725159466266632,0
52896,0.1426534205675125,0
60784,0.2679385840892792,0
70293,0.5024538636207581,1
19623,0.3891345262527466,0
85129,0.7450345754623413,1
61847,0.3361293375492096,0
13259,0.39364466071128845,0
96425,0.18228235840797424,0
7913,0.3306984603404999,0
52397,0.6742231845855713,1
61897,0.033813994377851486,0
64257,0.7859179973602295,1
72618,0.9467139840126038,1
75396,0.6970162987709045,1
83591,0.7867847681045532,1
28165,0.21953162550926208,0
59360,0.9212693572044373,1
52187,0.3989233672618866,0
10642,0.8936408758163452,1
40397,0.0662582516670227,0
52871,0.8608254790306091,1
68529,0.9711553454399109,1
75240,0.28295668959617615,0
7816,0.21243548393249512,0
92358,0.9888775944709778,1
80695,0.5129434466362,1
89765,0.4043581485748291,0
63195,0.23646055161952972,0
59341,0.5335049629211426,1
87106,0.39993324875831604,0
28543,0.33788084983825684,0
94718,0.9505467414855957,1
87563,0.057845599949359894,0
87236,0.7874583601951599,1
91648,0.4661363959312439,0
23749,0.3754482865333557,0
53640,0.34482914209365845,0
35478,0.7176072597503662,1
26437,0.1508551388978958,0
29645,0.6713958978652954,1
7352,0.04017839580774307,0
94210,0.07642325758934021,0
63198,0.11133106797933578,0
43976,0.2282303273677826,0
86137,0.4675194323062897,0
59860,0.9871991276741028,1
23967,0.24532441794872284,0
50981,0.9881553649902344,1
90275,0.14625105261802673,0
2934,0.1695069670677185,0
29481,0.2726999521255493,0
58142,0.4870370328426361,0
5192,0.959170401096344,1
49716,0.19528290629386902,0
84750,0.22010362148284912,0
56018,0.22847670316696167,0
96027,0.7839606404304504,1
65372,0.5279611349105835,1
32761,0.062226466834545135,0
64208,0.1948637068271637,0
19382,0.5988711714744568,1
95036,0.1742001175880432,0
12709,0.9842669367790222,1
83259,0.16162733733654022,0
51479,0.2785709500312805,0
27145,0.17073819041252136,0
28564,0.9221729636192322,1
85601,0.5425789952278137,1
80915,0.18993304669857025,0
62915,0.4021669030189514,0
61489,0.7781975269317627,1
37950,0.14648330211639404,0
54316,0.34325510263442993,0
16584,0.28669407963752747,0
74810,0.1503916233778,0
90132,0.11834806948900223,0
23706,0.17555385828018188,0
57409,0.2720410227775574,0
38679,0.09390764683485031,0
43017,0.5902174115180969,1
86309,0.828274130821228,1
13908,0.12979894876480103,0
93584,0.42121070623397827,0
24398,0.5559120178222656,1
61047,0.4521259069442749,0
14582,0.9614382982254028,1
81604,0.9449210166931152,1
28791,0.9550700187683105,1
79230,0.10902044922113419,0
49012,0.42674770951271057,0
85473,0.9187973737716675,1
75304,0.11524748802185059,0
93712,0.9624291062355042,1
31976,0.9769238829612732,1
27450,0.952171266078949,1
53897,0.6127376556396484,1
65190,0.3300744891166687,0
2683,0.10248873382806778,0
6287,0.08283092826604843,0
4298,0.2878931164741516,0
48023,0.9859194755554199,1
72309,0.37623876333236694,0
12690,0.31162136793136597,0
52190,0.6165863871574402,1
29417,0.227189838886261,0
24306,0.8139909505844116,1
8925,0.8248946070671082,1
57046,0.6302504539489746,1
45869,0.3265085816383362,0
70498,0.3324347734451294,0
96327,0.4975638687610626,0
96781,0.35600271821022034,0
58394,0.4327578544616699,0
93784,0.471478134393692,0
30865,0.8621120452880859,1
20975,0.0737992599606514,0
53082,0.48433029651641846,0
52103,0.9577230215072632,1
5187,0.3490692377090454,0
54287,0.5082498788833618,1
40536,0.6558552384376526,1
52894,0.09957943856716156,0
24716,0.21417075395584106,0
68705,0.28061628341674805,0
25413,0.0855037271976471,0
10537,0.23210275173187256,0
72306,0.5989642143249512,1
94365,0.5472884774208069,1
17934,0.9859716296195984,1
12594,0.4067699909210205,0
31957,0.955163300037384,1
10647,0.8222852349281311,1
18732,0.44523322582244873,0
84657,0.990565836429596,1
32604,0.03331049159169197,0
98013,0.21797455847263336,0
49052,0.9262325167655945,1
86405,0.131619393825531,0
81926,0.41479358077049255,0
28916,0.8071421980857849,1
23508,0.5773807168006897,1
60315,0.13257020711898804,0
45217,0.6234498023986816,1
92640,0.18002429604530334,0
20651,0.08592388778924942,0
92853,0.5202683806419373,1
37640,0.13161268830299377,0
80253,0.2508555054664612,0
6839,0.11526995152235031,0
79218,0.2700157165527344,0
76249,0.4716067910194397,0
64951,0.18631117045879364,0
45163,0.635667622089386,1
42579,0.5333774089813232,1
58239,0.1726706624031067,0
84372,0.13456228375434875,0
98156,0.3536044955253601,0
92607,0.6439801454544067,1
1567,0.4191927909851074,0
75183,0.14023113250732422,0
64081,0.11609175056219101,0
62740,0.46390512585639954,0
14785,0.15645171701908112,0
67419,0.720534086227417,1
85274,0.2306123822927475,0
12065,0.29136380553245544,0
28306,0.03737938776612282,0
17562,0.18729816377162933,0
10397,0.4945094883441925,0
49307,0.8353537321090698,1
75439,0.7065821290016174,1
21694,0.11351551860570908,0
73592,0.3076094090938568,0
64537,0.06004966050386429,0
72519,0.9689261317253113,1
25710,0.11305688321590424,0
93642,0.632107675075531,1
1723,0.05256349593400955,0
68017,0.1641201376914978,0
93158,0.15015441179275513,0
23876,0.29261794686317444,0
4982,0.7058502435684204,1
59781,0.9444669485092163,1
98120,0.14720244705677032,0
53647,0.5753281712532043,1
78513,0.07035323232412338,0
53712,0.24543547630310059,0
57264,0.6709628105163574,1
13475,0.19736094772815704,0
52739,0.5184037685394287,1
36718,0.05078085884451866,0
60597,0.25700685381889343,0
83514,0.0550871267914772,0
32548,0.19054371118545532,0
26754,0.20101849734783173,0
31647,0.321434885263443,0
68350,0.34554362297058105,0
89104,0.1762589067220688,0
97143,0.4477151930332184,0
16289,0.5022186040878296,1
1689,0.21473921835422516,0
49602,0.20941756665706635,0
80546,0.2630535960197449,0
45270,0.10397748649120331,0
41257,0.31977537274360657,0
16807,0.36112403869628906,0
97512,0.5962782502174377,1
36408,0.14784078299999237,0
4165,0.3873053789138794,0
38274,0.18356873095035553,0
28015,0.07913826406002045,0
41283,0.5703899264335632,1
5694,0.14221125841140747,0
37429,0.5998796820640564,1
62394,0.14847126603126526,0
7398,0.14047741889953613,0
26813,0.06288569420576096,0
18067,0.11176922917366028,0
46573,0.6667373180389404,1
28407,0.23702920973300934,0
84203,0.3165777027606964,0
36592,0.4065842032432556,0
59634,0.3675057888031006,0
10348,0.8104924559593201,1
40319,0.4478505849838257,0
25408,0.13950859010219574,0
35261,0.15250922739505768,0
72645,0.08763223141431808,0
2138,0.11795830726623535,0
54137,0.06306976079940796,0
18475,0.3291051983833313,0
19253,0.3794964551925659,0
90283,0.14723476767539978,0
67025,0.3776370584964752,0
30978,0.8088797330856323,1
6245,0.3376992344856262,0
46879,0.3601454794406891,0
49813,0.2009316384792328,0
42869,0.48292407393455505,0
21507,0.06530038267374039,0
52940,0.19328972697257996,0
15327,0.11438525468111038,0
68743,0.21094352006912231,0
94576,0.910301148891449,1
50912,0.3562578856945038,0
52069,0.1560019701719284,0
47305,0.05173229053616524,0
39417,0.06632291525602341,0
52916,0.13824522495269775,0
48295,0.35271164774894714,0
25380,0.9486199021339417,1
87329,0.6150060892105103,1
48327,0.26581358909606934,0
50816,0.24265870451927185,0
84732,0.49134576320648193,0
24798,0.06657568365335464,0
19840,0.724526584148407,1
41658,0.3698735535144806,0
98326,0.5806009769439697,1
29316,0.0955248698592186,0
24301,0.03265522047877312,0
41967,0.766059398651123,1
30261,0.34652817249298096,0
90617,0.6622886657714844,1
78042,0.0332711786031723,0
32785,0.24998140335083008,0
73456,0.5109116435050964,1
31592,0.10633677244186401,0
26457,0.36511144042015076,0
56023,0.9122362732887268,1
68295,0.18865227699279785,0
20316,0.23469975590705872,0
16804,0.7393608689308167,1
38917,0.604236900806427,1
13947,0.10252273827791214,0
30971,0.7581589221954346,1
83016,0.16185346245765686,0
41863,0.6189590096473694,1
63082,0.7513757348060608,1
28576,0.5544404983520508,1
21597,0.1596200317144394,0
62781,0.5061982870101929,1
3527,0.11306048929691315,0
10627,0.2982226312160492,0
93581,0.5142755508422852,1
13567,0.14225515723228455,0
69824,0.5417258739471436,1
19780,0.07462874799966812,0
18509,0.21215581893920898,0
73825,0.17864352464675903,0
84017,0.436501145362854,0
98513,0.29673320055007935,0
6328,0.6251053810119629,1
74521,0.10883531719446182,0
5748,0.052746959030628204,0
67820,0.09633554518222809,0
39187,0.21251389384269714,0
18642,0.3787582516670227,0
46759,0.8967275023460388,1
41072,0.587104082107544,1
94782,0.399809330701828,0
32054,0.0700872391462326,0
69273,0.5536836981773376,1
49830,0.05138431861996651,0
60897,0.8220534324645996,1
27148,0.15383607149124146,0
78240,0.6650390028953552,1
18054,0.07276001572608948,0
31624,0.5448718070983887,1
58621,0.9776902794837952,1
91243,0.31061220169067383,0
9812,0.7030193209648132,1
53148,0.8597230911254883,1
13568,0.17687903344631195,0
14682,0.362352192401886,0
68491,0.29747000336647034,0
40958,0.022065581753849983,0
56089,0.15647579729557037,0
43276,0.2114306092262268,0
4978,0.28223422169685364,0
25931,0.029979929327964783,0
36051,0.030074844136834145,0
95428,0.2670125961303711,0
60834,0.6554731130599976,1
14073,0.21805088222026825,0
68543,0.29052242636680603,0
87941,0.09162917733192444,0
90512,0.06574871391057968,0
61308,0.1458018571138382,0
97238,0.17132499814033508,0
29187,0.5096980929374695,1
72408,0.4992970824241638,0
51849,0.17313642799854279,0
14872,0.24730031192302704,0
41237,0.5339378714561462,1
27958,0.8163670301437378,1
52489,0.3981872797012329,0
19627,0.019687561318278313,0
45018,0.16388873755931854,0
27305,0.18031305074691772,0
91365,0.20712247490882874,0
27310,0.3476450741291046,0
27609,0.4851052463054657,0
57462,0.09540417790412903,0
2417,0.32850968837738037,0
89673,0.2491111159324646,0
25684,0.22734883427619934,0
6281,0.024807028472423553,0
12568,0.07452277839183807,0
93162,0.8634002804756165,1
89241,0.014757107943296432,0
35806,0.4509647488594055,0
67284,0.06239011511206627,0
61358,0.615032434463501,1
81930,0.19502201676368713,0
3581,0.20788165926933289,0
56120,0.12474781274795532,0
79413,0.33253782987594604,0
74039,0.19475305080413818,0
5239,0.19434542953968048,0
42803,0.10764699429273605,0
28541,0.12652082741260529,0
73068,0.5169076323509216,1
63704,0.18781334161758423,0
54219,0.23611366748809814,0
43125,0.05793432146310806,0
62498,0.31615355610847473,0
92605,0.09952690452337265,0
13972,0.12723194062709808,0
20769,0.2916000783443451,0
9317,0.24375778436660767,0
91274,0.1620505452156067,0
10836,0.2512478530406952,0
42605,0.20515626668930054,0
56342,0.44591599702835083,0
23801,0.7001625895500183,1
14527,0.16796602308750153,0
64037,0.6262629628181458,1
97263,0.5224652886390686,1
83947,0.2975570857524872,0
73140,0.13054341077804565,0
40518,0.0726628229022026,0
83754,0.5679426789283752,1
35916,0.24567465484142303,0
36142,0.5175737142562866,1
25604,0.9600779414176941,1
8659,0.3638797998428345,0
43950,0.3464864194393158,0
52860,0.1487506926059723,0
49237,0.2766437530517578,0
